YEAR,MONTH,DATE,FINE_GOLD,STANDARD_GOLD,SILVER
2079,Mansir,25,100500.0,100000.0,1400.0
2079,Mansir,26,100200.0,99700.0,1390.0
2079,Mansir,27,100000.0,99500.0,1390.0
2079,Mansir,28,101000.0,100500.0,1400.0
2079,Mansir,29,100300.0,99800.0,1380.0
2079,Poush,1,99900.0,99400.0,1370.0
2079,Poush,3,100500.0,100000.0,1380.0
2079,Poush,4,100500.0,100000.0,1380.0
2079,Poush,5,100400.0,99900.0,1375.0
2079,Poush,6,101200.0,100700.0,1400.0
2079,Poush,7,101500.0,101000.0,1405.0
2079,Poush,8,100300.0,99800.0,1390.0
2079,Poush,10,100500.0,100000.0,1390.0
2079,Poush,11,100500.0,100000.0,1390.0
2079,Poush,12,100700.0,100200.0,1390.0
2079,Poush,13,101100.0,100600.0,1400.0
2079,Poush,14,100900.0,100400.0,1380.0
2079,Poush,15,101400.0,100900.0,1395.0
2079,Poush,17,101700.0,101200.0,1400.0
2079,Poush,18,101700.0,101200.0,1400.0
2079,Poush,19,102600.0,102100.0,1410.0
2079,Poush,20,102900.0,102400.0,1400.0
2079,Poush,21,103100.0,102600.0,1385.0
2079,Poush,22,102300.0,101800.0,1365.0
2079,Poush,24,103300.0,102800.0,1380.0
2079,Poush,25,103900.0,103400.0,1390.0
2079,Poush,26,103500.0,103000.0,1365.0
2079,Poush,27,103200.0,102700.0,1365.0
2079,Poush,28,103400.0,102900.0,1360.0
2079,Poush,29,103900.0,103400.0,1365.0
2079,Shrawan,1,93600.0,93100.0,1160.0
2079,Shrawan,2,94000.0,93500.0,1165.0
2079,Shrawan,3,93800.0,93300.0,1160.0
2079,Shrawan,4,94000.0,93500.0,1165.0
2079,Shrawan,5,93000.0,92500.0,1155.0
2079,Shrawan,6,94000.0,93500.0,1165.0
2079,Shrawan,8,94500.0,94000.0,1155.0
2079,Shrawan,9,94400.0,93900.0,1155.0
2079,Shrawan,10,94200.0,93700.0,1150.0
2079,Shrawan,11,94000.0,93500.0,1155.0
2079,Shrawan,12,94800.0,94300.0,1185.0
2079,Shrawan,13,95600.0,95100.0,1220.0
2079,Shrawan,15,95800.0,95300.0,1230.0
2079,Shrawan,16,95400.0,94900.0,1220.0
2079,Shrawan,17,95600.0,95100.0,1220.0
2079,Shrawan,18,95300.0,94800.0,1210.0
2079,Shrawan,19,96100.0,95600.0,1210.0
2079,Shrawan,20,96800.0,96300.0,1220.0
2079,Shrawan,22,96300.0,95800.0,1205.0
2079,Shrawan,23,96300.0,95800.0,1205.0
2079,Shrawan,24,96900.0,96400.0,1240.0
2079,Shrawan,25,97100.0,96600.0,1230.0
2079,Shrawan,26,96600.0,96100.0,1225.0
2079,Shrawan,27,97300.0,96800.0,1225.0
2079,Shrawan,29,97800.0,97300.0,1250.0
2079,Shrawan,30,97400.0,96900.0,1235.0
2079,Shrawan,31,96700.0,96200.0,1220.0
2080,Ashad,1,111800.0,111250.0,1425.0
2080,Ashad,3,112000.0,111450.0,1445.0
2080,Ashad,4,112000.0,111450.0,1440.0
2080,Ashad,5,111800.0,111250.0,1430.0
2080,Ashad,6,111000.0,110450.0,1385.0
2080,Ashad,7,110500.0,109950.0,1360.0
2080,Ashad,8,109800.0,109300.0,1335.0
2080,Ashad,10,110200.0,109650.0,1350.0
2080,Ashad,11,110400.0,109850.0,1365.0
2080,Ashad,12,110600.0,110050.0,1375.0
2080,Ashad,13,110000.0,109500.0,1375.0
2080,Ashad,14,109400.0,108900.0,1370.0
2080,Ashad,15,109600.0,109100.0,1360.0
2080,Ashad,17,110100.0,109550.0,1370.0
2080,Ashad,18,110000.0,109500.0,1370.0
2080,Ashad,19,110400.0,109850.0,1375.0
2080,Ashad,20,110600.0,110050.0,1380.0
2080,Ashad,21,110700.0,110150.0,1395.0
2080,Ashad,22,110600.0,110050.0,1375.0
2080,Ashad,24,111300.0,110750.0,1395.0
2080,Ashad,25,111300.0,110750.0,1395.0
2080,Ashad,26,111300.0,110750.0,1395.0
2080,Ashad,27,111600.0,111050.0,1400.0
2080,Ashad,28,112400.0,111850.0,1440.0
2080,Ashad,29,112500.0,111950.0,1480.0
2080,Ashad,31,112200.0,111650.0,1480.0
2080,Ashoj,1,112500.0,111950.0,1405.0
2080,Ashoj,2,113000.0,112450.0,1410.0
2080,Ashoj,3,112800.0,112250.0,1405.0
2080,Ashoj,4,112500.0,111950.0,1410.0
2080,Ashoj,5,112100.0,111550.0,1425.0
2080,Ashoj,7,112200.0,111650.0,1430.0
2080,Ashoj,8,112200.0,111650.0,1430.0
2080,Ashoj,9,111800.0,111250.0,1400.0
2080,Ashoj,10,111000.0,110450.0,1385.0
2080,Ashoj,11,109600.0,109100.0,1370.0
2080,Ashoj,12,108800.0,108300.0,1395.0
2080,Ashoj,14,108000.0,107500.0,1360.0
2080,Ashoj,15,107900.0,107400.0,1340.0
2080,Ashoj,16,106600.0,106100.0,1310.0
2080,Ashoj,17,106900.0,106400.0,1310.0
2080,Ashoj,18,107300.0,106800.0,1310.0
2080,Ashoj,19,107300.0,106800.0,1310.0
2080,Ashoj,21,107600.0,107100.0,1330.0
2080,Ashoj,22,108600.0,108100.0,1345.0
2080,Ashoj,23,108900.0,108400.0,1340.0
2080,Ashoj,24,108800.0,108300.0,1340.0
2080,Ashoj,25,109500.0,109000.0,1350.0
2080,Ashoj,26,110100.0,109550.0,1345.0
2080,Ashoj,27,113000.0,112450.0,1390.0
2080,Ashoj,28,113000.0,112450.0,1390.0
2080,Ashoj,29,112300.0,111750.0,1390.0
2080,Ashoj,30,111900.0,111350.0,1375.0
2080,Baisakh,3,110000.0,109500.0,1450.0
2080,Baisakh,4,110000.0,109500.0,1450.0
2080,Baisakh,5,110000.0,109500.0,1435.0
2080,Baisakh,6,110300.0,109750.0,1445.0
2080,Baisakh,7,109800.0,109300.0,1445.0
2080,Baisakh,8,110200.0,109650.0,1445.0
2080,Baisakh,10,109300.0,108800.0,1440.0
2080,Baisakh,11,109100.0,108600.0,1420.0
2080,Baisakh,12,109500.0,109000.0,1420.0
2080,Baisakh,13,109700.0,109200.0,1415.0
2080,Baisakh,14,109600.0,109100.0,1415.0
2080,Baisakh,15,109100.0,108600.0,1410.0
2080,Baisakh,17,109200.0,108700.0,1415.0
2080,Baisakh,18,109000.0,108500.0,1415.0
2080,Baisakh,19,108800.0,108300.0,1405.0
2080,Baisakh,20,110600.0,110050.0,1425.0
2080,Baisakh,21,111800.0,111250.0,1445.0
2080,Baisakh,24,110600.0,110050.0,1445.0
2080,Baisakh,25,110900.0,110350.0,1445.0
2080,Baisakh,26,111200.0,110650.0,1445.0
2080,Baisakh,27,111600.0,111050.0,1445.0
2080,Baisakh,28,111600.0,111050.0,1430.0
2080,Baisakh,29,110800.0,110250.0,1375.0
2080,Baisakh,31,110800.0,110250.0,1375.0
2080,Bhadra,1,110400.0,109850.0,1390.0
2080,Bhadra,3,110300.0,109750.0,1390.0
2080,Bhadra,4,110300.0,109750.0,1390.0
2080,Bhadra,5,110500.0,109950.0,1415.0
2080,Bhadra,6,110600.0,110050.0,1425.0
2080,Bhadra,7,111100.0,110550.0,1460.0
2080,Bhadra,8,111100.0,110550.0,1450.0
2080,Bhadra,10,111100.0,110550.0,1465.0
2080,Bhadra,11,111100.0,110550.0,1460.0
2080,Bhadra,12,111700.0,111150.0,1465.0
2080,Bhadra,13,112500.0,111950.0,1485.0
2080,Bhadra,14,112800.0,112250.0,1480.0
2080,Bhadra,15,112500.0,111950.0,1470.0
2080,Bhadra,17,112600.0,112050.0,1460.0
2080,Bhadra,18,113000.0,112450.0,1465.0
2080,Bhadra,19,112700.0,112150.0,1445.0
2080,Bhadra,20,112400.0,111850.0,1430.0
2080,Bhadra,21,112000.0,111450.0,1410.0
2080,Bhadra,22,112300.0,111750.0,1405.0
2080,Bhadra,24,111900.0,111350.0,1395.0
2080,Bhadra,25,112000.0,111450.0,1400.0
2080,Bhadra,26,112000.0,111450.0,1405.0
2080,Bhadra,27,111200.0,110650.0,1390.0
2080,Bhadra,28,111200.0,110650.0,1385.0
2080,Bhadra,29,111800.0,111250.0,1395.0
2080,Bhadra,31,112300.0,111750.0,1400.0
2080,Chaitra,1,125800.0,125200.0,1515.0
2080,Chaitra,2,125400.0,124800.0,1515.0
2080,Chaitra,4,125000.0,124400.0,1530.0
2080,Chaitra,5,124500.0,123900.0,1520.0
2080,Chaitra,6,125200.0,124600.0,1525.0
2080,Chaitra,7,125200.0,124600.0,1520.0
2080,Chaitra,8,127800.0,127200.0,1555.0
2080,Chaitra,9,126500.0,125900.0,1500.0
2080,Chaitra,12,126700.0,126100.0,1515.0
2080,Chaitra,13,126400.0,125800.0,1505.0
2080,Chaitra,14,126800.0,126200.0,1490.0
2080,Chaitra,15,127900.0,127300.0,1510.0
2080,Chaitra,16,130000.0,129400.0,1525.0
2080,Chaitra,18,130000.0,129400.0,1525.0
2080,Chaitra,19,131600.0,130950.0,1535.0
2080,Chaitra,20,131200.0,130550.0,1545.0
2080,Chaitra,21,133000.0,132350.0,1610.0
2080,Chaitra,22,134000.0,133350.0,1650.0
2080,Chaitra,23,132700.0,132050.0,1615.0
2080,Chaitra,25,135600.0,134950.0,1670.0
2080,Chaitra,26,136200.0,135550.0,1685.0
2080,Chaitra,27,136300.0,135650.0,1685.0
2080,Chaitra,28,136800.0,136150.0,1700.0
2080,Chaitra,29,136600.0,135950.0,1700.0
2080,Chaitra,30,139000.0,138350.0,1750.0
2080,Falgun,1,117700.0,117150.0,1395.0
2080,Falgun,2,116500.0,115950.0,1365.0
2080,Falgun,3,116500.0,115950.0,1375.0
2080,Falgun,4,117100.0,116550.0,1410.0
2080,Falgun,6,117600.0,117050.0,1430.0
2080,Falgun,7,118000.0,117450.0,1410.0
2080,Falgun,8,118000.0,117450.0,1410.0
2080,Falgun,9,118400.0,117850.0,1415.0
2080,Falgun,10,118000.0,117450.0,1400.0
2080,Falgun,11,118000.0,117450.0,1395.0
2080,Falgun,13,118500.0,117950.0,1400.0
2080,Falgun,14,118300.0,117750.0,1395.0
2080,Falgun,15,118300.0,117750.0,1380.0
2080,Falgun,16,118200.0,117650.0,1375.0
2080,Falgun,17,118400.0,117850.0,1375.0
2080,Falgun,18,119000.0,118450.0,1390.0
2080,Falgun,20,121000.0,120400.0,1410.0
2080,Falgun,21,121000.0,120400.0,1410.0
2080,Falgun,22,123000.0,122400.0,1445.0
2080,Falgun,23,123500.0,122900.0,1440.0
2080,Falgun,24,125000.0,124400.0,1470.0
2080,Falgun,25,125000.0,124400.0,1470.0
2080,Falgun,27,126000.0,125400.0,1475.0
2080,Falgun,28,126000.0,125400.0,1475.0
2080,Falgun,29,126000.0,125400.0,1485.0
2080,Falgun,30,125000.0,124400.0,1465.0
2080,Jestha,1,111000.0,110450.0,1375.0
2080,Jestha,2,111100.0,110550.0,1375.0
2080,Jestha,3,110000.0,109500.0,1370.0
2080,Jestha,4,109700.0,109200.0,1370.0
2080,Jestha,5,109200.0,108700.0,1370.0
2080,Jestha,7,110000.0,109500.0,1385.0
2080,Jestha,8,110000.0,109500.0,1375.0
2080,Jestha,9,109200.0,108700.0,1365.0
2080,Jestha,10,109800.0,109300.0,1360.0
2080,Jestha,11,108800.0,108300.0,1350.0
2080,Jestha,12,108300.0,107800.0,1345.0
2080,Jestha,14,108100.0,107600.0,1360.0
2080,Jestha,15,108100.0,107600.0,1360.0
2080,Jestha,16,110500.0,109950.0,1375.0
2080,Jestha,17,112000.0,111450.0,1395.0
2080,Jestha,18,112500.0,111950.0,1410.0
2080,Jestha,19,113300.0,112750.0,1435.0
2080,Jestha,21,111600.0,111050.0,1415.0
2080,Jestha,22,111600.0,111050.0,1415.0
2080,Jestha,23,112500.0,111950.0,1420.0
2080,Jestha,24,112700.0,112150.0,1420.0
2080,Jestha,25,111700.0,111150.0,1415.0
2080,Jestha,26,112500.0,111950.0,1455.0
2080,Jestha,28,112500.0,111950.0,1455.0
2080,Jestha,29,112400.0,111850.0,1445.0
2080,Jestha,30,112700.0,112150.0,1450.0
2080,Jestha,31,111800.0,111250.0,1425.0
2080,Jestha,32,111000.0,110450.0,1405.0
2080,Kartik,1,113200.0,112650.0,1410.0
2080,Kartik,2,113700.0,113150.0,1395.0
2080,Kartik,3,115500.0,114950.0,1400.0
2080,Kartik,10,116000.0,115450.0,1400.0
2080,Kartik,11,117000.0,116450.0,1415.0
2080,Kartik,12,117000.0,116450.0,1415.0
2080,Kartik,13,116500.0,115950.0,1410.0
2080,Kartik,14,116000.0,115450.0,1420.0
2080,Kartik,15,115000.0,114450.0,1385.0
2080,Kartik,16,115700.0,115150.0,1405.0
2080,Kartik,17,115900.0,115350.0,1390.0
2080,Kartik,19,115900.0,115350.0,1415.0
2080,Kartik,20,115400.0,114850.0,1415.0
2080,Kartik,21,115000.0,114450.0,1405.0
2080,Kartik,22,114700.0,114150.0,1385.0
2080,Kartik,23,113700.0,113150.0,1380.0
2080,Kartik,24,114700.0,114150.0,1400.0
2080,Kartik,26,113700.0,113150.0,1380.0
2080,Kartik,27,113200.0,112650.0,1360.0
2080,Magh,1,119500.0,118950.0,1420.0
2080,Magh,2,119400.0,118850.0,1415.0
2080,Magh,3,118200.0,117650.0,1400.0
2080,Magh,4,117500.0,116950.0,1390.0
2080,Magh,5,118000.0,117450.0,1395.0
2080,Magh,7,118400.0,117850.0,1390.0
2080,Magh,8,118400.0,117850.0,1390.0
2080,Magh,9,118400.0,117850.0,1370.0
2080,Magh,10,118400.0,117850.0,1380.0
2080,Magh,11,118000.0,117450.0,1400.0
2080,Magh,12,118000.0,117450.0,1400.0
2080,Magh,14,118000.0,117450.0,1400.0
2080,Magh,15,118300.0,117750.0,1405.0
2080,Magh,16,118600.0,118050.0,1420.0
2080,Magh,17,118700.0,118150.0,1420.0
2080,Magh,18,119200.0,118650.0,1410.0
2080,Magh,19,119500.0,118950.0,1415.0
2080,Magh,21,118900.0,118350.0,1395.0
2080,Magh,22,118500.0,117950.0,1390.0
2080,Magh,23,118000.0,117450.0,1375.0
2080,Magh,24,118600.0,118050.0,1375.0
2080,Magh,25,118400.0,117850.0,1370.0
2080,Magh,26,118500.0,117950.0,1390.0
2080,Magh,28,118000.0,117450.0,1390.0
2080,Magh,29,118000.0,117450.0,1395.0
2080,Mansir,1,115500.0,114950.0,1450.0
2080,Mansir,3,115500.0,114950.0,1450.0
2080,Mansir,4,115700.0,115150.0,1450.0
2080,Mansir,5,116200.0,115650.0,1455.0
2080,Mansir,6,116500.0,115950.0,1455.0
2080,Mansir,7,116500.0,115950.0,1445.0
2080,Mansir,8,116300.0,115750.0,1450.0
2080,Mansir,10,116900.0,116350.0,1485.0
2080,Mansir,11,117400.0,116850.0,1500.0
2080,Mansir,12,117700.0,117150.0,1500.0
2080,Mansir,13,119300.0,118750.0,1520.0
2080,Mansir,14,119300.0,118750.0,1520.0
2080,Mansir,15,119000.0,118450.0,1540.0
2080,Mansir,17,120800.0,120200.0,1545.0
2080,Mansir,18,121600.0,121000.0,1545.0
2080,Mansir,19,119200.0,118650.0,1500.0
2080,Mansir,20,118400.0,117850.0,1480.0
2080,Mansir,21,118600.0,118050.0,1460.0
2080,Mansir,22,118800.0,118250.0,1460.0
2080,Mansir,24,117500.0,116950.0,1425.0
2080,Mansir,25,117000.0,116450.0,1410.0
2080,Mansir,26,116300.0,115750.0,1410.0
2080,Mansir,27,116000.0,115450.0,1400.0
2080,Mansir,28,118800.0,118250.0,1455.0
2080,Mansir,29,119100.0,118550.0,1470.0
2080,Poush,1,117800.0,117250.0,1455.0
2080,Poush,2,117800.0,117250.0,1455.0
2080,Poush,3,118000.0,117450.0,1450.0
2080,Poush,4,119000.0,118450.0,1465.0
2080,Poush,5,119000.0,118450.0,1480.0
2080,Poush,6,119800.0,119250.0,1485.0
2080,Poush,8,119900.0,119350.0,1475.0
2080,Poush,9,119900.0,119350.0,1475.0
2080,Poush,10,120500.0,119900.0,1485.0
2080,Poush,11,120700.0,120100.0,1475.0
2080,Poush,12,122000.0,121400.0,1490.0
2080,Poush,13,120700.0,120100.0,1455.0
2080,Poush,15,120500.0,119900.0,1455.0
2080,Poush,16,120500.0,119900.0,1455.0
2080,Poush,17,121000.0,120400.0,1460.0
2080,Poush,18,120800.0,120200.0,1450.0
2080,Poush,19,119500.0,118950.0,1420.0
2080,Poush,20,119500.0,118950.0,1420.0
2080,Poush,22,119500.0,118950.0,1420.0
2080,Poush,23,118800.0,118250.0,1415.0
2080,Poush,24,118600.0,118050.0,1415.0
2080,Poush,25,118500.0,117950.0,1410.0
2080,Poush,26,118300.0,117750.0,1410.0
2080,Poush,27,118600.0,118050.0,1400.0
2080,Poush,29,119200.0,118650.0,1420.0
2080,Shrawan,1,112200.0,111650.0,1480.0
2080,Shrawan,2,112500.0,111950.0,1480.0
2080,Shrawan,3,113100.0,112550.0,1490.0
2080,Shrawan,4,113600.0,113050.0,1495.0
2080,Shrawan,5,112800.0,112250.0,1480.0
2080,Shrawan,7,112300.0,111750.0,1465.0
2080,Shrawan,8,112000.0,111450.0,1460.0
2080,Shrawan,9,112200.0,111650.0,1455.0
2080,Shrawan,10,112700.0,112150.0,1465.0
2080,Shrawan,11,113500.0,112950.0,1490.0
2080,Shrawan,12,112600.0,112050.0,1450.0
2080,Shrawan,14,112900.0,112350.0,1455.0
2080,Shrawan,15,112600.0,112050.0,1450.0
2080,Shrawan,16,113000.0,112450.0,1475.0
2080,Shrawan,17,112400.0,111850.0,1460.0
2080,Shrawan,18,112200.0,111650.0,1425.0
2080,Shrawan,19,112200.0,111650.0,1425.0
2080,Shrawan,21,112500.0,111950.0,1425.0
2080,Shrawan,22,112400.0,111850.0,1425.0
2080,Shrawan,23,112100.0,111550.0,1400.0
2080,Shrawan,24,112000.0,111450.0,1390.0
2080,Shrawan,25,111300.0,110750.0,1380.0
2080,Shrawan,26,111100.0,110550.0,1375.0
2080,Shrawan,28,111100.0,110550.0,1375.0
2080,Shrawan,29,111300.0,110750.0,1375.0
2080,Shrawan,30,111300.0,110750.0,1380.0
2080,Shrawan,31,111200.0,110650.0,1375.0
2080,Shrawan,32,110400.0,109850.0,1370.0
2081,Ashad,2,142800.0,142100.0,1820.0
2081,Ashad,3,142200.0,141500.0,1800.0
2081,Ashad,4,142200.0,141500.0,1815.0
2081,Ashad,5,142200.0,141500.0,1805.0
2081,Ashad,6,142800.0,142100.0,1840.0
2081,Ashad,7,144700.0,144000.0,1865.0
2081,Ashad,9,142000.0,141300.0,1815.0
2081,Ashad,10,142300.0,141600.0,1820.0
2081,Ashad,11,142300.0,141600.0,1815.0
2081,Ashad,12,141600.0,140900.0,1790.0
2081,Ashad,13,140800.0,140100.0,1780.0
2081,Ashad,14,141800.0,141100.0,1790.0
2081,Ashad,16,142000.0,141300.0,1790.0
2081,Ashad,17,142200.0,141500.0,1790.0
2081,Ashad,18,142300.0,141600.0,1805.0
2081,Ashad,19,142700.0,142000.0,1825.0
2081,Ashad,20,144300.0,143600.0,1865.0
2081,Ashad,21,144400.0,143700.0,1870.0
2081,Ashad,23,145400.0,144700.0,1890.0
2081,Ashad,24,145000.0,144300.0,1890.0
2081,Ashad,25,144100.0,143400.0,1885.0
2081,Ashad,26,144100.0,143400.0,1870.0
2081,Ashad,27,144900.0,144200.0,1885.0
2081,Ashad,28,146700.0,146000.0,1900.0
2081,Ashad,30,146700.0,146000.0,1875.0
2081,Ashad,31,146900.0,146200.0,1885.0
2081,Ashoj,1,156700.0,0.0,1905.0
2081,Ashoj,2,156400.0,0.0,1890.0
2081,Ashoj,3,155600.0,0.0,1880.0
2081,Ashoj,4,157100.0,0.0,1915.0
2081,Ashoj,6,158800.0,0.0,1920.0
2081,Ashoj,7,159200.0,0.0,1920.0
2081,Ashoj,8,159700.0,0.0,1915.0
2081,Ashoj,9,160400.0,0.0,1955.0
2081,Ashoj,10,160700.0,0.0,1955.0
2081,Ashoj,11,161200.0,0.0,1955.0
2081,Ashoj,13,160600.0,0.0,1945.0
2081,Ashoj,14,160500.0,0.0,1940.0
2081,Ashoj,15,160000.0,0.0,1925.0
2081,Ashoj,16,160800.0,0.0,1935.0
2081,Ashoj,17,160900.0,0.0,1950.0
2081,Ashoj,18,161300.0,0.0,1980.0
2081,Ashoj,20,161000.0,0.0,1985.0
2081,Ashoj,21,160500.0,0.0,1980.0
2081,Ashoj,22,160100.0,0.0,1940.0
2081,Ashoj,23,159100.0,0.0,1900.0
2081,Ashoj,29,160500.0,0.0,1925.0
2081,Ashoj,30,161800.0,0.0,1950.0
2081,Baisakh,2,136800.0,136150.0,1700.0
2081,Baisakh,3,137500.0,136850.0,1715.0
2081,Baisakh,4,139200.0,138550.0,1750.0
2081,Baisakh,5,139200.0,138550.0,1715.0
2081,Baisakh,6,138600.0,137950.0,1725.0
2081,Baisakh,7,139300.0,138650.0,1720.0
2081,Baisakh,9,139300.0,138650.0,1740.0
2081,Baisakh,10,138200.0,137550.0,1705.0
2081,Baisakh,11,135500.0,134850.0,1660.0
2081,Baisakh,12,136000.0,135350.0,1670.0
2081,Baisakh,13,135800.0,135150.0,1655.0
2081,Baisakh,14,137200.0,136550.0,1675.0
2081,Baisakh,16,137600.0,136950.0,1660.0
2081,Baisakh,17,137200.0,136550.0,1665.0
2081,Baisakh,18,137200.0,136550.0,1650.0
2081,Baisakh,19,134500.0,133850.0,1630.0
2081,Baisakh,20,136500.0,135850.0,1645.0
2081,Baisakh,21,135400.0,134750.0,1645.0
2081,Baisakh,23,135400.0,134750.0,1640.0
2081,Baisakh,24,135600.0,134950.0,1660.0
2081,Baisakh,25,136400.0,135750.0,1675.0
2081,Baisakh,26,136400.0,135750.0,1675.0
2081,Baisakh,27,135600.0,134950.0,1685.0
2081,Baisakh,28,137900.0,137250.0,1735.0
2081,Baisakh,30,138400.0,137750.0,1725.0
2081,Baisakh,31,138100.0,137450.0,1715.0
2081,Bhadra,2,152600.0,0.0,1810.0
2081,Bhadra,3,152300.0,0.0,1810.0
2081,Bhadra,4,152200.0,0.0,1820.0
2081,Bhadra,5,153000.0,0.0,1835.0
2081,Bhadra,6,151900.0,0.0,1830.0
2081,Bhadra,7,151400.0,0.0,1815.0
2081,Bhadra,9,152400.0,0.0,1850.0
2081,Bhadra,10,152300.0,0.0,1840.0
2081,Bhadra,11,152300.0,0.0,1850.0
2081,Bhadra,12,153100.0,0.0,1855.0
2081,Bhadra,13,153200.0,0.0,1830.0
2081,Bhadra,14,152900.0,0.0,1820.0
2081,Bhadra,16,152300.0,0.0,1795.0
2081,Bhadra,17,152000.0,0.0,1775.0
2081,Bhadra,18,152000.0,0.0,1775.0
2081,Bhadra,19,152000.0,0.0,1755.0
2081,Bhadra,20,152000.0,0.0,1765.0
2081,Bhadra,21,153300.0,0.0,1795.0
2081,Bhadra,23,152100.0,0.0,1750.0
2081,Bhadra,24,152200.0,0.0,1755.0
2081,Bhadra,25,152400.0,0.0,1765.0
2081,Bhadra,26,153400.0,0.0,1780.0
2081,Bhadra,27,153300.0,0.0,1795.0
2081,Bhadra,28,156300.0,0.0,1860.0
2081,Bhadra,30,156800.0,0.0,1900.0
2081,Bhadra,31,157300.0,0.0,1915.0
2081,Chaitra,1,174500.0,0.0,2050.0
2081,Chaitra,3,174100.0,0.0,2045.0
2081,Chaitra,4,174100.0,0.0,2040.0
2081,Chaitra,5,175200.0,0.0,2050.0
2081,Chaitra,6,176000.0,0.0,2045.0
2081,Chaitra,7,176000.0,0.0,2030.0
2081,Chaitra,8,175000.0,0.0,1995.0
2081,Chaitra,10,174100.0,0.0,1980.0
2081,Chaitra,11,173500.0,0.0,1980.0
2081,Chaitra,12,173300.0,0.0,1980.0
2081,Chaitra,13,173500.0,0.0,1990.0
2081,Chaitra,14,174800.0,0.0,2020.0
2081,Chaitra,15,176200.0,0.0,2040.0
2081,Chaitra,17,176800.0,0.0,2025.0
2081,Chaitra,18,177900.0,0.0,2035.0
2081,Chaitra,19,179700.0,0.0,2035.0
2081,Chaitra,20,179100.0,0.0,2020.0
2081,Chaitra,21,180300.0,0.0,1995.0
2081,Chaitra,22,176400.0,0.0,1870.0
2081,Chaitra,24,174500.0,0.0,1800.0
2081,Chaitra,25,173800.0,0.0,1830.0
2081,Chaitra,26,173400.0,0.0,1830.0
2081,Chaitra,27,175400.0,0.0,1835.0
2081,Chaitra,28,181100.0,0.0,1900.0
2081,Chaitra,29,185000.0,0.0,1905.0
2081,Chaitra,31,186000.0,0.0,1960.0
2081,Falgun,1,169800.0,0.0,1965.0
2081,Falgun,2,170200.0,0.0,1970.0
2081,Falgun,4,167500.0,0.0,1955.0
2081,Falgun,5,168700.0,0.0,1970.0
2081,Falgun,6,169400.0,0.0,1970.0
2081,Falgun,7,170500.0,0.0,1985.0
2081,Falgun,8,171000.0,0.0,1995.0
2081,Falgun,9,170000.0,0.0,1990.0
2081,Falgun,11,170300.0,0.0,1970.0
2081,Falgun,12,170800.0,0.0,1985.0
2081,Falgun,13,171300.0,0.0,1970.0
2081,Falgun,14,170500.0,0.0,1940.0
2081,Falgun,15,170300.0,0.0,1945.0
2081,Falgun,16,168100.0,,1915.0
2081,Falgun,18,168100.0,0.0,1915.0
2081,Falgun,19,168100.0,0.0,1915.0
2081,Falgun,20,169500.0,0.0,1940.0
2081,Falgun,21,170400.0,0.0,1950.0
2081,Falgun,22,170700.0,0.0,1985.0
2081,Falgun,23,170200.0,0.0,1990.0
2081,Falgun,25,170300.0,0.0,1985.0
2081,Falgun,26,170400.0,0.0,1985.0
2081,Falgun,27,169900.0,0.0,1970.0
2081,Falgun,28,170500.0,0.0,2000.0
2081,Jestha,1,137400.0,136750.0,1740.0
2081,Jestha,2,138400.0,137750.0,1745.0
2081,Jestha,3,140000.0,139300.0,1805.0
2081,Jestha,4,139300.0,138650.0,1800.0
2081,Jestha,6,140900.0,140200.0,1910.0
2081,Jestha,7,141800.0,141100.0,1940.0
2081,Jestha,8,140600.0,139900.0,1885.0
2081,Jestha,9,140500.0,139800.0,1900.0
2081,Jestha,10,138700.0,138050.0,1865.0
2081,Jestha,11,136900.0,136250.0,1855.0
2081,Jestha,13,136900.0,136250.0,1855.0
2081,Jestha,14,137200.0,136550.0,1880.0
2081,Jestha,15,137600.0,136950.0,1920.0
2081,Jestha,16,138200.0,137550.0,1930.0
2081,Jestha,17,140500.0,139800.0,1900.0
2081,Jestha,18,142200.0,141500.0,1875.0
2081,Jestha,20,142000.0,141300.0,1850.0
2081,Jestha,21,141000.0,140300.0,1835.0
2081,Jestha,22,142700.0,142000.0,1860.0
2081,Jestha,23,142200.0,141500.0,1825.0
2081,Jestha,24,144000.0,143300.0,1850.0
2081,Jestha,25,145000.0,144300.0,1900.0
2081,Jestha,27,141000.0,140300.0,1825.0
2081,Jestha,28,141000.0,140300.0,1825.0
2081,Jestha,29,141000.0,140300.0,1815.0
2081,Jestha,30,141600.0,140900.0,1820.0
2081,Jestha,31,141600.0,140900.0,1810.0
2081,Jestha,32,141200.0,140500.0,1800.0
2081,Kartik,1,162400.0,0.0,1950.0
2081,Kartik,2,164400.0,0.0,1980.0
2081,Kartik,4,165000.0,0.0,2075.0
2081,Kartik,5,165600.0,0.0,2095.0
2081,Kartik,6,165900.0,0.0,2100.0
2081,Kartik,7,166700.0,0.0,2135.0
2081,Kartik,8,166000.0,0.0,2095.0
2081,Kartik,9,166000.0,0.0,2070.0
2081,Kartik,11,167400.0,0.0,2085.0
2081,Kartik,12,167000.0,0.0,2065.0
2081,Kartik,13,168500.0,0.0,2105.0
2081,Kartik,14,170700.0,0.0,2120.0
2081,Kartik,15,171000.0,0.0,2090.0
2081,Kartik,20,168200.0,0.0,2030.0
2081,Kartik,21,168500.0,0.0,2015.0
2081,Kartik,22,164500.0,0.0,1960.0
